potential_family,N_theta,kappa_target,seed,p_sym_dim,M_over_p,sqrt_p_over_M,Lambda_inf_fit,Lambda_inf_fit_status,Lambda_inf_minus_exact,Lambda_inf_minus_gaussian,Lambda_inf_minus_separable,fit_slope_noise,fit_r2_scaling,n_M_values,largest_M_mc,largest_M_Lambda_hat_full_sym,largest_M_gamma_loc,largest_M_full_sym_minus_gaussian,largest_M_full_sym_minus_separable,largest_M_full_sym_minus_exact,largest_M_diag_minus_exact,converged_flag,convergence_warning
gaussian,4,5.0,0,10,409.6,0.04941058844013093,-0.0486584230213981,ok,-0.04865842302139836,-0.13818258277247933,-0.05553978512888017,2.7966188449649874,1.0,2,4096,0.08952415975108123,0.9290812923166908,0.0,0.08264279764359915,0.08952415975108097,0.049650311152898405,True,
gaussian,8,5.0,0,36,113.77777777777777,0.09375,-0.024625403113987053,ok,-0.024625403113987317,-0.3886853729693826,-0.23916732564191415,4.145977311673415,1.0,2,4096,0.36405996985539557,0.8785274122801694,0.0,0.14951804732746848,0.3640599698553953,0.19062930528914693,True,
gaussian,16,5.0,0,136,30.11764705882353,0.18221724671391565,-0.005848982110491243,ok,-0.0058489821104915065,-0.6416299191521841,-0.6645481860246846,3.521235946230458,1.0,2,4096,0.6357809370416929,0.618040592885626,0.0,-0.022918266872500426,0.6357809370416927,0.13950714648157242,True,
random_feature,4,5.0,0,10,409.6,0.04941058844013093,0.06652629938087345,ok,,-0.022997860370207776,0.05964493727339138,0.12019634307612607,1.0,2,4096,0.07246527142061673,0.9213349794419026,-0.017058888330464497,0.06558390931313465,,,False,coupled_tail_not_stable
random_feature,8,5.0,0,36,113.77777777777777,0.09375,-0.03435762088455829,ok,,-0.39841759073995386,-0.24889954341248538,2.4430602312183676,1.0,2,4096,0.19467927579216365,0.8166159061300692,-0.16938069406323192,-0.019862646735763434,,,False,coupled_tail_not_stable
random_feature,16,5.0,0,136,30.11764705882353,0.18221724671391565,0.03760639026551753,ok,,-0.5981745467761754,-0.6210928136486759,3.7207220800362206,1.0,2,4096,0.7155861234773914,0.5859494874872488,0.07980518643569845,0.056886919563198024,,,False,coupled_tail_not_stable
separable,4,5.0,0,10,409.6,0.04941058844013093,-0.011743127741694495,ok,0.24390799684847236,-0.10126728749277572,-0.01862448984917657,0.3769331723653364,1.0,2,4096,0.006881362107482075,0.7267890072136372,-0.08264279764359915,0.0,0.26253248669764895,0.017631810290973937,False,separable_full_not_close_to_exact
separable,8,5.0,0,36,113.77777777777777,0.09375,-0.08190890308545772,ok,-0.09235119124485851,-0.4459688729408533,-0.2964508256133848,3.1621421398761047,1.0,2,4096,0.2145419225279271,0.7347541709339761,-0.14951804732746848,0.0,0.2040996343685263,0.09869646659398454,True,
separable,16,5.0,0,136,30.11764705882353,0.18221724671391565,-0.3504103716007775,ok,-0.46682068931282805,-0.9861913086424704,-1.0091095755149708,5.537947662546403,1.0,2,4096,0.6586992039141933,0.6284250624335477,0.022918266872500426,0.0,0.5422888862021428,0.03464354234952467,False,separable_full_not_close_to_exact
